order_id,assigned,created,delivered,picked,city,service_type,pickup_lat,pickup_lon,drop_lat,drop_lon,created_at,promised_at,delivered_at,distance_km,eta_minutes,is_late,pickup_hour,temp_c,rain_mm,wind_kmph
O1075,2025-07-06 20:03:00,2025-07-06 20:00:00,2025-07-06 20:28:00,2025-07-06 20:10:00,LHR,food,31.48857,74.3118,31.51697264955832,74.35309766540801,2025-07-06 20:00:00,2025-07-06 20:40:00,2025-07-06 20:28:00,10.16,28.4,0,2025-07-06 20:00:00,30.7,0.0,5
O1076,2025-07-06 15:24:00,2025-07-06 15:21:00,2025-07-06 15:44:00,2025-07-06 15:33:00,KHI,grocery,24.83435,67.03016,24.88063988276302,67.05071866946942,2025-07-06 15:21:00,2025-07-06 15:51:00,2025-07-06 15:44:00,6.78,23.3,0,2025-07-06 15:00:00,33.8,0.67,11
O1077,2025-07-06 11:14:00,2025-07-06 11:13:00,2025-07-06 11:23:00,2025-07-06 11:19:00,ISB,parcel,33.72115,73.01476,33.74939268579884,73.02630344803232,2025-07-06 11:13:00,2025-07-06 11:53:00,2025-07-06 11:23:00,7.16,10.6,0,2025-07-06 11:00:00,22.0,0.0,3
O1078,2025-07-06 10:23:00,2025-07-06 10:22:00,2025-07-06 10:32:00,2025-07-06 10:31:00,ISB,grocery,33.71834,73.07242,33.76415614898233,73.11284730054156,2025-07-06 10:22:00,2025-07-06 10:52:00,2025-07-06 10:32:00,6.2,10.7,0,2025-07-06 10:00:00,26.2,0.0,8
O1079,2025-07-06 17:40:00,2025-07-06 17:39:00,2025-07-06 17:55:00,2025-07-06 17:47:00,LHR,food,31.46466,74.3021,31.50347525243465,74.34017643607727,2025-07-06 17:39:00,2025-07-06 18:39:00,2025-07-06 17:55:00,8.31,16.2,0,2025-07-06 17:00:00,25.4,0.0,4
O108,2025-07-01 19:45:00,2025-07-01 19:42:00,2025-07-01 20:11:00,2025-07-01 19:52:00,ISB,parcel,33.71356,73.09929,33.754668699562906,73.11832358528893,2025-07-01 19:42:00,2025-07-01 20:12:00,2025-07-01 20:11:00,13.13,29.3,0,2025-07-01 19:00:00,25.0,0.0,11
O1080,2025-07-06 14:52:00,2025-07-06 14:51:00,2025-07-06 15:06:00,2025-07-06 15:01:00,LHR,grocery,31.57842,74.27308,31.62236945311016,74.28864786453667,2025-07-06 14:51:00,2025-07-06 15:51:00,2025-07-06 15:06:00,2.52,15.1,0,2025-07-06 14:00:00,31.0,0.0,14
O1081,2025-07-06 08:16:00,2025-07-06 08:14:00,2025-07-06 08:23:00,2025-07-06 08:25:00,KHI,grocery,24.9388,67.06703,24.955725017566607,67.0789424425481,2025-07-06 08:14:00,2025-07-06 08:44:00,2025-07-06 08:23:00,3.0,10.0,0,2025-07-06 08:00:00,33.1,0.0,6
O1082,2025-07-06 17:25:00,2025-07-06 17:22:00,2025-07-06 17:45:00,2025-07-06 17:30:00,ISB,parcel,33.65389,73.0036,33.69715277993459,73.03725799725773,2025-07-06 17:22:00,2025-07-06 17:52:00,2025-07-06 17:45:00,13.52,23.1,0,2025-07-06 17:00:00,30.0,0.0,3
O1083,2025-07-06 09:12:00,2025-07-06 09:10:00,2025-07-06 09:29:00,2025-07-06 09:21:00,LHR,grocery,31.49289,74.34172,31.534129839241125,74.36145211505378,2025-07-06 09:10:00,2025-07-06 09:50:00,2025-07-06 09:29:00,6.0,19.2,0,2025-07-06 09:00:00,24.8,0.0,11
O1084,2025-07-06 11:49:00,2025-07-06 11:48:00,2025-07-06 12:18:00,2025-07-06 11:58:00,KHI,grocery,24.91143,67.00344,24.95978869384629,67.0272176522435,2025-07-06 11:48:00,2025-07-06 12:33:00,2025-07-06 12:18:00,12.91,30.4,0,2025-07-06 11:00:00,32.7,0.0,10
O1085,2025-07-06 16:24:00,2025-07-06 16:20:00,2025-07-06 16:37:00,2025-07-06 16:31:00,KHI,grocery,24.90728,67.01122,24.953967017404963,67.0508816054779,2025-07-06 16:20:00,2025-07-06 17:05:00,2025-07-06 16:37:00,6.08,17.9,0,2025-07-06 16:00:00,29.6,0.0,10
O1086,2025-07-06 08:12:00,2025-07-06 08:09:00,2025-07-06 08:38:00,2025-07-06 08:18:00,KHI,parcel,24.88661,67.14003,24.898009274940648,67.18079924814165,2025-07-06 08:09:00,2025-07-06 08:54:00,2025-07-06 08:38:00,14.5,29.6,0,2025-07-06 08:00:00,33.1,0.0,6
O1087,2025-07-06 08:45:00,2025-07-06 08:42:00,2025-07-06 09:20:00,2025-07-06 08:51:00,KHI,parcel,24.91162,67.11397,24.94764219915249,67.13976466092576,2025-07-06 08:42:00,2025-07-06 09:27:00,2025-07-06 09:20:00,11.67,38.9,0,2025-07-06 08:00:00,33.1,0.0,6
O1088,2025-07-06 14:25:00,2025-07-06 14:24:00,2025-07-06 14:51:00,2025-07-06 14:33:00,ISB,grocery,33.68968,73.01036,33.73316297783277,73.04237209573745,2025-07-06 14:24:00,2025-07-06 14:54:00,2025-07-06 14:51:00,10.56,27.5,0,2025-07-06 14:00:00,25.6,1.34,8
O1089,2025-07-06 11:05:00,2025-07-06 11:04:00,2025-07-06 11:36:00,2025-07-06 11:11:00,KHI,food,24.83021,67.04014,24.843112255017168,67.06432879223594,2025-07-06 11:04:00,2025-07-06 11:49:00,2025-07-06 11:36:00,8.74,32.2,0,2025-07-06 11:00:00,32.7,0.0,10
O109,2025-07-01 20:41:00,2025-07-01 20:40:00,2025-07-01 20:46:00,2025-07-01 20:49:00,LHR,food,31.57241,74.34839,31.618799747468508,74.39246161354642,2025-07-01 20:40:00,2025-07-01 21:40:00,2025-07-01 20:46:00,2.46,6.1,0,2025-07-01 20:00:00,25.1,0.79,2
O1090,2025-07-06 09:23:00,2025-07-06 09:22:00,2025-07-06 09:36:00,2025-07-06 09:28:00,KHI,grocery,24.84305,67.13657,24.87316267396494,67.15733055724978,2025-07-06 09:22:00,2025-07-06 10:22:00,2025-07-06 09:36:00,3.82,14.1,0,2025-07-06 09:00:00,27.3,0.0,8
O1091,2025-07-06 15:27:00,2025-07-06 15:25:00,2025-07-06 15:34:00,2025-07-06 15:36:00,ISB,grocery,33.67655,73.02087,33.72432064638622,73.03164217666871,2025-07-06 15:25:00,2025-07-06 16:05:00,2025-07-06 15:34:00,3.09,9.3,0,2025-07-06 15:00:00,30.3,0.0,13
O1092,2025-07-06 17:24:00,2025-07-06 17:22:00,2025-07-06 17:43:00,2025-07-06 17:31:00,KHI,parcel,24.82651,67.08881,24.858114668374512,67.11856623975638,2025-07-06 17:22:00,2025-07-06 18:07:00,2025-07-06 17:43:00,3.3,21.5,0,2025-07-06 17:00:00,37.2,0.0,7
O1093,2025-07-06 08:38:00,2025-07-06 08:37:00,2025-07-06 08:53:00,2025-07-06 08:45:00,ISB,grocery,33.69887,73.00775,33.716500966080666,73.03058890771102,2025-07-06 08:37:00,2025-07-06 09:37:00,2025-07-06 08:53:00,9.32,16.6,0,2025-07-06 08:00:00,26.3,0.0,9
O1094,2025-07-06 17:27:00,2025-07-06 17:24:00,2025-07-06 18:03:00,2025-07-06 17:32:00,KHI,parcel,24.82387,67.00226,24.85183948523104,67.02954411589647,2025-07-06 17:24:00,2025-07-06 18:09:00,2025-07-06 18:03:00,12.67,39.6,0,2025-07-06 17:00:00,37.2,0.0,7
O1095,2025-07-06 12:47:00,2025-07-06 12:45:00,2025-07-06 13:08:00,2025-07-06 12:52:00,ISB,grocery,33.68844,73.06726,33.721987668814535,73.08619995017419,2025-07-06 12:45:00,2025-07-06 13:15:00,2025-07-06 13:08:00,7.89,23.4,0,2025-07-06 12:00:00,32.3,0.0,2
O1096,2025-07-06 20:22:00,2025-07-06 20:18:00,2025-07-06 20:37:00,2025-07-06 20:29:00,ISB,grocery,33.6906,73.09847,33.73141957434005,73.14710800820451,2025-07-06 20:18:00,2025-07-06 21:03:00,2025-07-06 20:37:00,7.63,19.7,0,2025-07-06 20:00:00,28.2,0.0,9
O1097,2025-07-06 19:05:00,2025-07-06 19:01:00,2025-07-06 19:35:00,2025-07-06 19:11:00,LHR,grocery,31.49868,74.32987,31.51710582390542,74.36169297386982,2025-07-06 19:01:00,2025-07-06 19:31:00,2025-07-06 19:35:00,9.5,34.5,1,2025-07-06 19:00:00,19.0,0.0,2
O1098,2025-07-06 09:22:00,2025-07-06 09:19:00,2025-07-06 09:33:00,2025-07-06 09:28:00,LHR,food,31.57082,74.28302,31.5936283193662,74.30834251248537,2025-07-06 09:19:00,2025-07-06 09:49:00,2025-07-06 09:33:00,7.19,15.0,0,2025-07-06 09:00:00,24.8,0.0,11
O1099,2025-07-06 08:36:00,2025-07-06 08:32:00,2025-07-06 08:40:00,2025-07-06 08:41:00,KHI,parcel,24.82804,67.06824,24.867950611085604,67.08950402440941,2025-07-06 08:32:00,2025-07-06 09:02:00,2025-07-06 08:40:00,1.58,8.8,0,2025-07-06 08:00:00,33.1,0.0,6
O11,2025-07-01 16:47:00,2025-07-01 16:44:00,2025-07-01 17:11:00,2025-07-01 16:55:00,KHI,parcel,24.92179,67.14186,24.944306781921156,67.18620025818205,2025-07-01 16:44:00,2025-07-01 17:44:00,2025-07-01 17:11:00,10.87,27.5,0,2025-07-01 16:00:00,36.5,0.0,6
O110,2025-07-01 20:37:00,2025-07-01 20:34:00,2025-07-01 20:55:00,2025-07-01 20:46:00,LHR,parcel,31.52972,74.2958,31.555591573016585,74.32304841939457,2025-07-01 20:34:00,2025-07-01 21:19:00,2025-07-01 20:55:00,7.64,21.6,0,2025-07-01 20:00:00,25.1,0.79,2
O1100,2025-07-06 19:14:00,2025-07-06 19:12:00,2025-07-06 19:53:00,2025-07-06 19:23:00,LHR,food,31.51302,74.34689,31.55080430446507,74.38565687691369,2025-07-06 19:12:00,2025-07-06 19:52:00,2025-07-06 19:53:00,14.64,41.9,1,2025-07-06 19:00:00,19.0,0.0,2
O1101,2025-07-06 13:25:00,2025-07-06 13:22:00,2025-07-06 13:46:00,2025-07-06 13:31:00,KHI,grocery,24.91027,67.04356,24.932409147920552,67.08487938598304,2025-07-06 13:22:00,2025-07-06 13:52:00,2025-07-06 13:46:00,8.88,24.9,0,2025-07-06 13:00:00,32.4,0.0,5
O1102,2025-07-06 11:25:00,2025-07-06 11:23:00,2025-07-06 11:37:00,2025-07-06 11:31:00,ISB,grocery,33.7317,73.01105,33.77487786559046,73.04515919202031,2025-07-06 11:23:00,2025-07-06 12:03:00,2025-07-06 11:37:00,8.59,14.4,0,2025-07-06 11:00:00,22.0,0.0,3
O1103,2025-07-06 10:40:00,2025-07-06 10:36:00,2025-07-06 10:48:00,2025-07-06 10:48:00,LHR,parcel,31.4595,74.3486,31.470761385125247,74.38509987492738,2025-07-06 10:36:00,2025-07-06 11:06:00,2025-07-06 10:48:00,8.22,12.5,0,2025-07-06 10:00:00,26.2,1.22,13
O1104,2025-07-06 11:25:00,2025-07-06 11:21:00,2025-07-06 11:26:00,2025-07-06 11:31:00,KHI,food,24.90939,67.10358,24.923948479254324,67.13985572938618,2025-07-06 11:21:00,2025-07-06 12:01:00,2025-07-06 11:26:00,1.4,-2.3,0,2025-07-06 11:00:00,32.7,0.0,10
O1105,2025-07-06 13:25:00,2025-07-06 13:23:00,2025-07-06 13:33:00,2025-07-06 13:33:00,ISB,grocery,33.72048,73.03088,33.74309122052416,73.04330209024965,2025-07-06 13:23:00,2025-07-06 14:08:00,2025-07-06 13:33:00,8.95,10.1,0,2025-07-06 13:00:00,25.4,0.0,11
O1106,2025-07-06 21:16:00,2025-07-06 21:15:00,2025-07-06 21:33:00,2025-07-06 21:23:00,LHR,grocery,31.55578,74.30374,31.58454979783482,74.33419298174645,2025-07-06 21:15:00,2025-07-06 22:00:00,2025-07-06 21:33:00,10.24,18.8,0,2025-07-06 21:00:00,27.9,0.0,8
O1107,2025-07-06 16:20:00,2025-07-06 16:18:00,2025-07-06 16:43:00,2025-07-06 16:26:00,ISB,grocery,33.73729,73.04095,33.75407080641318,73.08121409993176,2025-07-06 16:18:00,2025-07-06 17:18:00,2025-07-06 16:43:00,12.65,25.1,0,2025-07-06 16:00:00,25.6,0.0,10
O1108,2025-07-06 10:17:00,2025-07-06 10:16:00,2025-07-06 10:55:00,2025-07-06 10:23:00,ISB,food,33.71658,73.07002,33.75353055338519,73.09549633430737,2025-07-06 10:16:00,2025-07-06 11:01:00,2025-07-06 10:55:00,13.56,39.4,0,2025-07-06 10:00:00,26.2,0.0,8
O1109,2025-07-06 14:41:00,2025-07-06 14:37:00,2025-07-06 15:03:00,2025-07-06 14:47:00,LHR,food,31.50236,74.26321,31.5174247931618,74.30582717976047,2025-07-06 14:37:00,2025-07-06 15:37:00,2025-07-06 15:03:00,12.43,26.1,0,2025-07-06 14:00:00,31.0,0.0,14
O111,2025-07-01 18:46:00,2025-07-01 18:44:00,2025-07-01 18:56:00,2025-07-01 18:51:00,LHR,grocery,31.5354,74.31317,31.566149913884587,74.32521662025782,2025-07-01 18:44:00,2025-07-01 19:24:00,2025-07-01 18:56:00,7.89,12.7,0,2025-07-01 18:00:00,29.5,0.0,2
O1110,2025-07-06 16:56:00,2025-07-06 16:54:00,2025-07-06 17:04:00,2025-07-06 17:02:00,LHR,food,31.58144,74.28194,31.61489456565292,74.29503173972603,2025-07-06 16:54:00,2025-07-06 17:34:00,2025-07-06 17:04:00,2.32,10.4,0,2025-07-06 16:00:00,26.9,0.0,9
O1111,2025-07-06 20:22:00,2025-07-06 20:19:00,2025-07-06 20:38:00,2025-07-06 20:27:00,LHR,food,31.53428,74.29334,31.562636660971947,74.34212288207347,2025-07-06 20:19:00,2025-07-06 20:59:00,2025-07-06 20:38:00,9.78,19.7,0,2025-07-06 20:00:00,30.7,0.0,5
O1112,2025-07-06 19:36:00,2025-07-06 19:32:00,2025-07-06 19:59:00,2025-07-06 19:41:00,LHR,food,31.52441,74.2961,31.56274563420139,74.30968845504212,2025-07-06 19:32:00,2025-07-06 20:12:00,2025-07-06 19:59:00,9.63,27.3,0,2025-07-06 19:00:00,19.0,0.0,2
O1113,2025-07-06 09:06:00,2025-07-06 09:03:00,2025-07-06 09:12:00,2025-07-06 09:15:00,ISB,grocery,33.70731,73.09775,33.72678733396687,73.12196344597422,2025-07-06 09:03:00,2025-07-06 09:43:00,2025-07-06 09:12:00,4.73,9.6,0,2025-07-06 09:00:00,25.9,0.0,12
O1114,2025-07-06 16:46:00,2025-07-06 16:43:00,2025-07-06 17:11:00,2025-07-06 16:53:00,KHI,food,24.90528,67.00582,24.953564967827425,67.01767119517957,2025-07-06 16:43:00,2025-07-06 17:28:00,2025-07-06 17:11:00,13.52,28.8,0,2025-07-06 16:00:00,29.6,0.0,10
O1115,2025-07-06 18:50:00,2025-07-06 18:48:00,2025-07-06 19:38:00,2025-07-06 18:57:00,LHR,parcel,31.54429,74.33578,31.57632581503078,74.36220837583613,2025-07-06 18:48:00,2025-07-06 19:33:00,2025-07-06 19:38:00,14.73,50.3,1,2025-07-06 18:00:00,31.2,0.0,13
O1116,2025-07-06 13:38:00,2025-07-06 13:37:00,2025-07-06 13:59:00,2025-07-06 13:44:00,ISB,grocery,33.73744,73.05987,33.77503151965641,73.09739668470196,2025-07-06 13:37:00,2025-07-06 14:07:00,2025-07-06 13:59:00,5.49,22.3,0,2025-07-06 13:00:00,25.4,0.0,11
O1117,2025-07-06 18:42:00,2025-07-06 18:39:00,2025-07-06 19:21:00,2025-07-06 18:50:00,LHR,food,31.50248,74.32622,31.53578895362469,74.34218844591854,2025-07-06 18:39:00,2025-07-06 19:24:00,2025-07-06 19:21:00,13.36,42.9,0,2025-07-06 18:00:00,31.2,0.0,13
O1118,2025-07-06 14:04:00,2025-07-06 14:03:00,2025-07-06 14:08:00,2025-07-06 14:12:00,KHI,grocery,24.93326,67.12769,24.960594677947874,67.16803695538748,2025-07-06 14:03:00,2025-07-06 14:48:00,2025-07-06 14:08:00,1.56,4.6,0,2025-07-06 14:00:00,34.9,0.0,6
O1119,2025-07-06 10:50:00,2025-07-06 10:46:00,2025-07-06 11:28:00,2025-07-06 10:58:00,KHI,parcel,24.81459,67.12834,24.84378932262116,67.17142600782014,2025-07-06 10:46:00,2025-07-06 11:46:00,2025-07-06 11:28:00,13.82,42.8,0,2025-07-06 10:00:00,29.3,0.0,11
O112,2025-07-01 19:09:00,2025-07-01 19:06:00,2025-07-01 19:18:00,2025-07-01 19:16:00,LHR,parcel,31.46869,74.31525,31.480798790653377,74.34309681751252,2025-07-01 19:06:00,2025-07-01 19:36:00,2025-07-01 19:18:00,5.17,12.6,0,2025-07-01 19:00:00,27.9,0.0,4
O1120,2025-07-06 19:00:00,2025-07-06 18:57:00,2025-07-06 19:35:00,2025-07-06 19:07:00,LHR,parcel,31.49163,74.33319,31.505451424374467,74.34764044989238,2025-07-06 18:57:00,2025-07-06 19:37:00,2025-07-06 19:35:00,12.61,38.7,0,2025-07-06 18:00:00,31.2,0.0,13
O1121,2025-07-06 20:12:00,2025-07-06 20:11:00,2025-07-06 20:28:00,2025-07-06 20:20:00,ISB,grocery,33.68586,73.0455,33.69697887589101,73.07093522936772,2025-07-06 20:11:00,2025-07-06 20:56:00,2025-07-06 20:28:00,6.01,17.4,0,2025-07-06 20:00:00,28.2,0.0,9
O1122,2025-07-06 16:17:00,2025-07-06 16:16:00,2025-07-06 16:52:00,2025-07-06 16:23:00,LHR,parcel,31.48058,74.26871,31.510140695213863,74.31062725470045,2025-07-06 16:16:00,2025-07-06 17:01:00,2025-07-06 16:52:00,13.5,36.1,0,2025-07-06 16:00:00,26.9,0.0,9
O1123,2025-07-06 16:46:00,2025-07-06 16:43:00,2025-07-06 17:15:00,2025-07-06 16:52:00,ISB,grocery,33.72378,73.05379,33.74798255984659,73.10290904477412,2025-07-06 16:43:00,2025-07-06 17:23:00,2025-07-06 17:15:00,12.64,32.4,0,2025-07-06 16:00:00,25.6,0.0,10
O1124,2025-07-06 10:49:00,2025-07-06 10:48:00,2025-07-06 11:13:00,2025-07-06 10:55:00,ISB,parcel,33.66826,73.00729,33.68726366658378,73.03863542524948,2025-07-06 10:48:00,2025-07-06 11:33:00,2025-07-06 11:13:00,11.84,25.2,0,2025-07-06 10:00:00,26.2,0.0,8
O1125,2025-07-06 15:54:00,2025-07-06 15:53:00,2025-07-06 16:02:00,2025-07-06 16:02:00,ISB,parcel,33.66813,73.04758,33.70427260610724,73.06341476507815,2025-07-06 15:53:00,2025-07-06 16:23:00,2025-07-06 16:02:00,3.86,9.3,0,2025-07-06 15:00:00,30.3,0.0,13
O1126,2025-07-06 14:12:00,2025-07-06 14:10:00,2025-07-06 14:40:00,2025-07-06 14:21:00,ISB,food,33.73189,73.05638,33.76289873006524,73.0953438897109,2025-07-06 14:10:00,2025-07-06 14:55:00,2025-07-06 14:40:00,10.67,30.5,0,2025-07-06 14:00:00,25.6,1.34,8
O1127,2025-07-06 10:33:00,2025-07-06 10:29:00,2025-07-06 10:59:00,2025-07-06 10:42:00,ISB,food,33.66483,73.00221,33.69996345461195,73.03550482252633,2025-07-06 10:29:00,2025-07-06 11:29:00,2025-07-06 10:59:00,13.42,30.4,0,2025-07-06 10:00:00,26.2,0.0,8
O1128,2025-07-06 12:45:00,2025-07-06 12:43:00,2025-07-06 12:48:00,2025-07-06 12:50:00,LHR,food,31.50574,74.27969,31.521836276801515,74.29521334626408,2025-07-06 12:43:00,2025-07-06 13:23:00,2025-07-06 12:48:00,2.6,3.3,0,2025-07-06 12:00:00,25.3,0.0,14
O1129,2025-07-06 14:51:00,2025-07-06 14:47:00,2025-07-06 15:22:00,2025-07-06 14:56:00,KHI,parcel,24.80564,67.07384,24.85157782136577,67.0914580062243,2025-07-06 14:47:00,2025-07-06 15:27:00,2025-07-06 15:22:00,12.31,35.1,0,2025-07-06 14:00:00,34.9,0.0,6
O113,2025-07-01 19:49:00,2025-07-01 19:48:00,2025-07-01 20:30:00,2025-07-01 19:54:00,ISB,parcel,33.71211,73.03018,33.75809972313636,73.06531627830564,2025-07-01 19:48:00,2025-07-01 20:18:00,2025-07-01 20:30:00,12.68,42.4,1,2025-07-01 19:00:00,25.0,0.0,11
O1130,2025-07-06 20:39:00,2025-07-06 20:35:00,2025-07-06 21:01:00,2025-07-06 20:46:00,ISB,parcel,33.71772,73.0587,33.75654681292996,73.08557622224878,2025-07-06 20:35:00,2025-07-06 21:05:00,2025-07-06 21:01:00,10.75,27.0,0,2025-07-06 20:00:00,28.2,0.0,9
O1131,2025-07-06 19:23:00,2025-07-06 19:20:00,2025-07-06 19:28:00,2025-07-06 19:28:00,LHR,food,31.45835,74.3301,31.47872536084153,74.36337879230048,2025-07-06 19:20:00,2025-07-06 20:20:00,2025-07-06 19:28:00,1.31,8.5,0,2025-07-06 19:00:00,19.0,0.0,2
O1132,2025-07-06 16:54:00,2025-07-06 16:50:00,2025-07-06 17:23:00,2025-07-06 17:01:00,ISB,grocery,33.72901,73.06596,33.7732733777691,73.0789857872263,2025-07-06 16:50:00,2025-07-06 17:20:00,2025-07-06 17:23:00,14.85,33.8,1,2025-07-06 16:00:00,25.6,0.0,10
O1133,2025-07-06 09:54:00,2025-07-06 09:50:00,2025-07-06 10:19:00,2025-07-06 10:03:00,LHR,parcel,31.56408,74.30232,31.611049508032565,74.34532155642493,2025-07-06 09:50:00,2025-07-06 10:30:00,2025-07-06 10:19:00,10.42,29.6,0,2025-07-06 09:00:00,24.8,0.0,11
O1134,2025-07-06 17:27:00,2025-07-06 17:23:00,2025-07-06 17:48:00,2025-07-06 17:34:00,LHR,parcel,31.45534,74.34357,31.48878481395222,74.36549571884592,2025-07-06 17:23:00,2025-07-06 18:23:00,2025-07-06 17:48:00,9.36,25.7,0,2025-07-06 17:00:00,25.4,0.0,4
O1135,2025-07-06 20:38:00,2025-07-06 20:34:00,2025-07-06 20:39:00,2025-07-06 20:47:00,LHR,parcel,31.57132,74.30708,31.581740319923984,74.34754705141785,2025-07-06 20:34:00,2025-07-06 21:19:00,2025-07-06 20:39:00,2.64,2.8,0,2025-07-06 20:00:00,30.7,0.0,5
O1136,2025-07-06 21:19:00,2025-07-06 21:16:00,2025-07-06 21:33:00,2025-07-06 21:25:00,LHR,grocery,31.59753,74.27425,31.63336243520205,74.2963961458295,2025-07-06 21:16:00,2025-07-06 21:46:00,2025-07-06 21:33:00,9.31,17.3,0,2025-07-06 21:00:00,27.9,0.0,8
O1137,2025-07-06 19:43:00,2025-07-06 19:40:00,2025-07-06 20:01:00,2025-07-06 19:52:00,LHR,grocery,31.46831,74.25787,31.50551245582992,74.28415660248356,2025-07-06 19:40:00,2025-07-06 20:40:00,2025-07-06 20:01:00,9.55,21.8,0,2025-07-06 19:00:00,19.0,0.0,2
O1138,2025-07-06 13:51:00,2025-07-06 13:50:00,2025-07-06 13:59:00,2025-07-06 13:57:00,LHR,food,31.54196,74.31283,31.581324279235243,74.34766496750228,2025-07-06 13:50:00,2025-07-06 14:50:00,2025-07-06 13:59:00,3.76,9.8,0,2025-07-06 13:00:00,24.3,0.0,8
O1139,2025-07-06 10:38:00,2025-07-06 10:37:00,2025-07-06 11:04:00,2025-07-06 10:44:00,LHR,food,31.46492,74.28806,31.505695165858526,74.32633644060397,2025-07-06 10:37:00,2025-07-06 11:07:00,2025-07-06 11:04:00,8.65,27.6,0,2025-07-06 10:00:00,26.2,1.22,13
O114,2025-07-01 13:55:00,2025-07-01 13:53:00,2025-07-01 13:58:00,2025-07-01 14:01:00,KHI,parcel,24.89696,67.06875,24.92810829279536,67.08012507433406,2025-07-01 13:53:00,2025-07-01 14:53:00,2025-07-01 13:58:00,2.14,-0.0,0,2025-07-01 13:00:00,33.7,0.82,10
O1140,2025-07-06 09:43:00,2025-07-06 09:42:00,2025-07-06 10:29:00,2025-07-06 09:51:00,LHR,parcel,31.58459,74.25211,31.628935983156104,74.29888718402233,2025-07-06 09:42:00,2025-07-06 10:27:00,2025-07-06 10:29:00,11.07,47.8,1,2025-07-06 09:00:00,24.8,0.0,11
O1141,2025-07-06 20:57:00,2025-07-06 20:53:00,2025-07-06 21:08:00,2025-07-06 21:03:00,ISB,parcel,33.68226,73.04244,33.6980827103461,73.08568555857741,2025-07-06 20:53:00,2025-07-06 21:23:00,2025-07-06 21:08:00,6.6,15.5,0,2025-07-06 20:00:00,28.2,0.0,9
O1142,2025-07-06 12:01:00,2025-07-06 12:00:00,2025-07-06 12:21:00,2025-07-06 12:09:00,ISB,parcel,33.69966,73.05443,33.74791992499109,73.09989905532579,2025-07-06 12:00:00,2025-07-06 13:00:00,2025-07-06 12:21:00,7.63,21.4,0,2025-07-06 12:00:00,32.3,0.0,2
O1143,2025-07-06 13:10:00,2025-07-06 13:07:00,2025-07-06 13:41:00,2025-07-06 13:19:00,LHR,grocery,31.47925,74.26143,31.51886219163024,74.30223121874806,2025-07-06 13:07:00,2025-07-06 13:47:00,2025-07-06 13:41:00,11.83,34.2,0,2025-07-06 13:00:00,24.3,0.0,8
O1144,2025-07-06 12:46:00,2025-07-06 12:42:00,2025-07-06 12:51:00,2025-07-06 12:52:00,LHR,parcel,31.59895,74.33164,31.64302529959439,74.36667740456878,2025-07-06 12:42:00,2025-07-06 13:42:00,2025-07-06 12:51:00,1.5,9.5,0,2025-07-06 12:00:00,25.3,0.0,14
O1145,2025-07-06 09:18:00,2025-07-06 09:14:00,2025-07-06 09:29:00,2025-07-06 09:27:00,LHR,grocery,31.5316,74.30151,31.56926136900308,74.31461125646436,2025-07-06 09:14:00,2025-07-06 09:59:00,2025-07-06 09:29:00,2.95,15.1,0,2025-07-06 09:00:00,24.8,0.0,11
O1146,2025-07-06 10:38:00,2025-07-06 10:36:00,2025-07-06 10:52:00,2025-07-06 10:46:00,ISB,parcel,33.65805,73.05618,33.66859417581803,73.0826559319044,2025-07-06 10:36:00,2025-07-06 11:16:00,2025-07-06 10:52:00,6.67,16.1,0,2025-07-06 10:00:00,26.2,0.0,8
O1147,2025-07-06 12:26:00,2025-07-06 12:24:00,2025-07-06 12:48:00,2025-07-06 12:34:00,KHI,food,24.91194,67.03286,24.924815976746302,67.0714869510742,2025-07-06 12:24:00,2025-07-06 13:09:00,2025-07-06 12:48:00,11.73,24.8,0,2025-07-06 12:00:00,42.6,0.0,2
O1148,2025-07-06 08:05:00,2025-07-06 08:02:00,2025-07-06 08:19:00,2025-07-06 08:12:00,ISB,grocery,33.6846,73.04512,33.72454235942683,73.09120881146161,2025-07-06 08:02:00,2025-07-06 09:02:00,2025-07-06 08:19:00,4.95,17.9,0,2025-07-06 08:00:00,26.3,0.0,9
O1149,2025-07-06 21:53:00,2025-07-06 21:49:00,2025-07-06 22:08:00,2025-07-06 21:59:00,ISB,parcel,33.74901,73.03225,33.792728249129404,73.04946181842787,2025-07-06 21:49:00,2025-07-06 22:49:00,2025-07-06 22:08:00,6.3,19.8,0,2025-07-06 21:00:00,26.9,0.0,2
O115,2025-07-01 13:36:00,2025-07-01 13:34:00,2025-07-01 13:48:00,2025-07-01 13:45:00,LHR,food,31.5148,74.3499,31.533613095737504,74.36402866595516,2025-07-01 13:34:00,2025-07-01 14:14:00,2025-07-01 13:48:00,7.84,14.9,0,2025-07-01 13:00:00,24.5,0.0,8
O1150,2025-07-06 12:22:00,2025-07-06 12:21:00,2025-07-06 12:47:00,2025-07-06 12:31:00,ISB,grocery,33.67208,73.0154,33.718472173158005,73.06293348810486,2025-07-06 12:21:00,2025-07-06 13:01:00,2025-07-06 12:47:00,11.18,26.2,0,2025-07-06 12:00:00,32.3,0.0,2
O1151,2025-07-06 18:11:00,2025-07-06 18:10:00,2025-07-06 18:32:00,2025-07-06 18:16:00,LHR,parcel,31.51402,74.3015,31.5473144686296,74.33012382019352,2025-07-06 18:10:00,2025-07-06 18:40:00,2025-07-06 18:32:00,11.06,22.2,0,2025-07-06 18:00:00,31.2,0.0,13
