order_id,event_type,event_ts
O182,assigned,2025-07-01 15:48:00
O182,picked,2025-07-01 15:54:00
O182,delivered,2025-07-01 16:03:00
O183,created,2025-07-01 15:19:00
O183,assigned,2025-07-01 15:21:00
O183,picked,2025-07-01 15:28:00
O183,delivered,2025-07-01 16:01:00
O184,created,2025-07-01 08:47:00
O184,assigned,2025-07-01 08:50:00
O184,picked,2025-07-01 08:57:00
O184,delivered,2025-07-01 09:08:00
O185,created,2025-07-01 09:19:00
O185,assigned,2025-07-01 09:23:00
O185,picked,2025-07-01 09:29:00
O185,delivered,2025-07-01 09:28:00
O186,created,2025-07-01 09:58:00
O186,assigned,2025-07-01 10:00:00
O186,picked,2025-07-01 10:06:00
O186,delivered,2025-07-01 10:38:00
O187,created,2025-07-01 19:11:00
O187,assigned,2025-07-01 19:14:00
O187,picked,2025-07-01 19:22:00
O187,delivered,2025-07-01 19:19:00
O188,created,2025-07-01 13:20:00
O188,assigned,2025-07-01 13:21:00
O188,picked,2025-07-01 13:30:00
O188,delivered,2025-07-01 13:25:00
O189,created,2025-07-01 12:20:00
O189,assigned,2025-07-01 12:21:00
O189,picked,2025-07-01 12:28:00
O189,delivered,2025-07-01 12:25:00
O190,created,2025-07-01 21:02:00
O190,assigned,2025-07-01 21:05:00
O190,picked,2025-07-01 21:14:00
O190,delivered,2025-07-01 21:21:00
O191,created,2025-07-01 08:31:00
O191,assigned,2025-07-01 08:34:00
O191,picked,2025-07-01 08:41:00
O191,delivered,2025-07-01 09:14:00
O192,created,2025-07-01 18:21:00
O192,assigned,2025-07-01 18:22:00
O192,picked,2025-07-01 18:29:00
O192,delivered,2025-07-01 18:35:00
O193,created,2025-07-01 13:41:00
O193,assigned,2025-07-01 13:42:00
O193,picked,2025-07-01 13:48:00
O193,delivered,2025-07-01 13:46:00
O194,created,2025-07-01 17:53:00
O194,assigned,2025-07-01 17:54:00
O194,picked,2025-07-01 17:59:00
O194,delivered,2025-07-01 17:58:00
O195,created,2025-07-01 16:36:00
O195,assigned,2025-07-01 16:39:00
O195,picked,2025-07-01 16:47:00
O195,delivered,2025-07-01 17:01:00
O196,created,2025-07-01 13:03:00
O196,assigned,2025-07-01 13:05:00
O196,picked,2025-07-01 13:13:00
O196,delivered,2025-07-01 13:09:00
O197,created,2025-07-01 10:47:00
O197,assigned,2025-07-01 10:51:00
O197,picked,2025-07-01 10:58:00
O197,delivered,2025-07-01 10:52:00
O198,created,2025-07-01 10:57:00
O198,assigned,2025-07-01 10:58:00
O198,picked,2025-07-01 11:04:00
O198,delivered,2025-07-01 11:09:00
O199,created,2025-07-01 18:39:00
O199,assigned,2025-07-01 18:43:00
O199,picked,2025-07-01 18:50:00
O199,delivered,2025-07-01 18:46:00
O200,created,2025-07-01 17:18:00
O200,assigned,2025-07-01 17:20:00
O200,picked,2025-07-01 17:27:00
O200,delivered,2025-07-01 17:53:00
O201,created,2025-07-02 09:28:00
O201,assigned,2025-07-02 09:30:00
O201,picked,2025-07-02 09:38:00
O201,delivered,2025-07-02 10:10:00
O202,created,2025-07-02 19:39:00
O202,assigned,2025-07-02 19:43:00
O202,picked,2025-07-02 19:48:00
O202,delivered,2025-07-02 20:14:00
O203,created,2025-07-02 17:33:00
O203,assigned,2025-07-02 17:36:00
O203,picked,2025-07-02 17:43:00
O203,delivered,2025-07-02 17:45:00
O204,created,2025-07-02 10:59:00
O204,assigned,2025-07-02 11:01:00
O204,picked,2025-07-02 11:08:00
O204,delivered,2025-07-02 11:17:00
O205,created,2025-07-02 15:53:00
O205,assigned,2025-07-02 15:57:00
O205,picked,2025-07-02 16:03:00
O205,delivered,2025-07-02 16:21:00
O206,created,2025-07-02 11:53:00
O206,assigned,2025-07-02 11:54:00
O206,picked,2025-07-02 12:03:00
O206,delivered,2025-07-02 12:11:00
O207,created,2025-07-02 16:12:00
O207,assigned,2025-07-02 16:13:00
O207,picked,2025-07-02 16:19:00
O207,delivered,2025-07-02 16:30:00
O208,created,2025-07-02 08:48:00
O208,assigned,2025-07-02 08:49:00
O208,picked,2025-07-02 08:55:00
O208,delivered,2025-07-02 09:12:00
O209,created,2025-07-02 20:29:00
O209,assigned,2025-07-02 20:32:00
O209,picked,2025-07-02 20:41:00
O209,delivered,2025-07-02 20:54:00
O210,created,2025-07-02 14:21:00
O210,assigned,2025-07-02 14:25:00
O210,picked,2025-07-02 14:32:00
O210,delivered,2025-07-02 14:33:00
O211,created,2025-07-02 21:47:00
O211,assigned,2025-07-02 21:48:00
O211,picked,2025-07-02 21:53:00
O211,delivered,2025-07-02 22:11:00
O212,created,2025-07-02 19:16:00
O212,assigned,2025-07-02 19:20:00
O212,picked,2025-07-02 19:27:00
O212,delivered,2025-07-02 19:39:00
O213,created,2025-07-02 12:08:00
O213,assigned,2025-07-02 12:12:00
O213,picked,2025-07-02 12:19:00
O213,delivered,2025-07-02 12:21:00
O214,created,2025-07-02 17:42:00
O214,assigned,2025-07-02 17:45:00
O214,picked,2025-07-02 17:52:00
O214,delivered,2025-07-02 17:51:00
O215,created,2025-07-02 14:36:00
O215,assigned,2025-07-02 14:38:00
O215,picked,2025-07-02 14:43:00
O215,delivered,2025-07-02 14:58:00
O216,created,2025-07-02 21:26:00
O216,assigned,2025-07-02 21:27:00
O216,picked,2025-07-02 21:34:00
O216,delivered,2025-07-02 21:44:00
O217,created,2025-07-02 15:55:00
O217,assigned,2025-07-02 15:57:00
O217,picked,2025-07-02 16:06:00
O217,delivered,2025-07-02 16:00:00
O218,created,2025-07-02 14:16:00
O218,assigned,2025-07-02 14:20:00
O218,picked,2025-07-02 14:25:00
O218,delivered,2025-07-02 14:28:00
O219,created,2025-07-02 11:34:00
O219,assigned,2025-07-02 11:38:00
O219,picked,2025-07-02 11:43:00
O219,delivered,2025-07-02 11:47:00
O220,created,2025-07-02 17:51:00
O220,assigned,2025-07-02 17:54:00
O220,picked,2025-07-02 18:02:00
O220,delivered,2025-07-02 18:22:00
O221,created,2025-07-02 21:21:00
O221,assigned,2025-07-02 21:24:00
O221,picked,2025-07-02 21:32:00
O221,delivered,2025-07-02 21:26:00
O222,created,2025-07-02 15:32:00
O222,assigned,2025-07-02 15:35:00
O222,picked,2025-07-02 15:41:00
O222,delivered,2025-07-02 15:44:00
O223,created,2025-07-02 16:02:00
O223,assigned,2025-07-02 16:06:00
O223,picked,2025-07-02 16:12:00
O223,delivered,2025-07-02 16:15:00
O224,created,2025-07-02 10:19:00
O224,assigned,2025-07-02 10:21:00
O224,picked,2025-07-02 10:28:00
O224,delivered,2025-07-02 10:45:00
O225,created,2025-07-02 13:58:00
O225,assigned,2025-07-02 14:01:00
O225,picked,2025-07-02 14:07:00
O225,delivered,2025-07-02 14:22:00
O226,created,2025-07-02 15:18:00
O226,assigned,2025-07-02 15:21:00
O226,picked,2025-07-02 15:27:00
O226,delivered,2025-07-02 15:37:00
O227,created,2025-07-02 20:09:00
O227,assigned,2025-07-02 20:12:00
O227,picked,2025-07-02 20:17:00
O227,delivered,2025-07-02 20:24:00
O228,created,2025-07-02 14:41:00
O228,assigned,2025-07-02 14:45:00
O228,picked,2025-07-02 14:52:00
O228,delivered,2025-07-02 15:12:00
O229,created,2025-07-02 17:36:00
O229,assigned,2025-07-02 17:40:00
O229,picked,2025-07-02 17:45:00
O229,delivered,2025-07-02 17:42:00
O230,created,2025-07-02 20:30:00
O230,assigned,2025-07-02 20:32:00
O230,picked,2025-07-02 20:41:00
O230,delivered,2025-07-02 21:03:00
O231,created,2025-07-02 10:06:00
O231,assigned,2025-07-02 10:07:00
O231,picked,2025-07-02 10:16:00
O231,delivered,2025-07-02 10:16:00
O232,created,2025-07-02 14:56:00
O232,assigned,2025-07-02 14:59:00
O232,picked,2025-07-02 15:05:00
O232,delivered,2025-07-02 15:15:00
O233,created,2025-07-02 19:29:00
O233,assigned,2025-07-02 19:30:00
O233,picked,2025-07-02 19:35:00
O233,delivered,2025-07-02 19:52:00
O234,created,2025-07-02 08:00:00
O234,assigned,2025-07-02 08:02:00
O234,picked,2025-07-02 08:07:00
O234,delivered,2025-07-02 08:18:00
O235,created,2025-07-02 12:25:00
O235,assigned,2025-07-02 12:27:00
O235,picked,2025-07-02 12:36:00
O235,delivered,2025-07-02 12:35:00
O236,created,2025-07-02 11:20:00
O236,assigned,2025-07-02 11:23:00
O236,picked,2025-07-02 11:31:00
O236,delivered,2025-07-02 11:33:00
O237,created,2025-07-02 21:15:00
O237,assigned,2025-07-02 21:16:00
O237,picked,2025-07-02 21:24:00
O237,delivered,2025-07-02 21:20:00
O238,created,2025-07-02 13:59:00
O238,assigned,2025-07-02 14:00:00
O238,picked,2025-07-02 14:05:00
O238,delivered,2025-07-02 14:10:00
O239,created,2025-07-02 10:46:00
O239,assigned,2025-07-02 10:47:00
O239,picked,2025-07-02 10:54:00
O239,delivered,2025-07-02 11:03:00
O240,created,2025-07-02 08:39:00
O240,assigned,2025-07-02 08:42:00
O240,picked,2025-07-02 08:47:00
O240,delivered,2025-07-02 08:54:00
O241,created,2025-07-02 15:11:00
O241,assigned,2025-07-02 15:14:00
O241,picked,2025-07-02 15:21:00
O241,delivered,2025-07-02 15:31:00
O242,created,2025-07-02 13:40:00
O242,assigned,2025-07-02 13:43:00
O242,picked,2025-07-02 13:52:00
O242,delivered,2025-07-02 13:49:00
O243,created,2025-07-02 17:11:00
O243,assigned,2025-07-02 17:15:00
O243,picked,2025-07-02 17:21:00
O243,delivered,2025-07-02 17:16:00
O244,created,2025-07-02 20:17:00
O244,assigned,2025-07-02 20:20:00
O244,picked,2025-07-02 20:29:00
O244,delivered,2025-07-02 20:52:00
O245,created,2025-07-02 13:02:00
O245,assigned,2025-07-02 13:05:00
O245,picked,2025-07-02 13:14:00
O245,delivered,2025-07-02 13:07:00
O246,created,2025-07-02 14:14:00
O246,assigned,2025-07-02 14:18:00
O246,picked,2025-07-02 14:26:00
O246,delivered,2025-07-02 14:37:00
O247,created,2025-07-02 18:00:00
O247,assigned,2025-07-02 18:01:00
O247,picked,2025-07-02 18:08:00
O247,delivered,2025-07-02 18:21:00
O248,created,2025-07-02 19:21:00
O248,assigned,2025-07-02 19:25:00
O248,picked,2025-07-02 19:33:00
O248,delivered,2025-07-02 19:35:00
O249,created,2025-07-02 15:12:00
O249,assigned,2025-07-02 15:14:00
O249,picked,2025-07-02 15:20:00
O249,delivered,2025-07-02 15:29:00
O250,created,2025-07-02 18:28:00
O250,assigned,2025-07-02 18:32:00
O250,picked,2025-07-02 18:38:00
O250,delivered,2025-07-02 19:05:00
O251,created,2025-07-02 17:31:00
O251,assigned,2025-07-02 17:32:00
O251,picked,2025-07-02 17:41:00
O251,delivered,2025-07-02 17:51:00
O252,created,2025-07-02 11:26:00
O252,assigned,2025-07-02 11:27:00
O252,picked,2025-07-02 11:35:00
O252,delivered,2025-07-02 11:48:00
O253,created,2025-07-02 16:21:00
O253,assigned,2025-07-02 16:23:00
O253,picked,2025-07-02 16:30:00
O253,delivered,2025-07-02 16:34:00
O254,created,2025-07-02 12:15:00
O254,assigned,2025-07-02 12:17:00
O254,picked,2025-07-02 12:26:00
O254,delivered,2025-07-02 12:50:00
O255,created,2025-07-02 18:56:00
O255,assigned,2025-07-02 19:00:00
O255,picked,2025-07-02 19:08:00
O255,delivered,2025-07-02 19:07:00
O256,created,2025-07-02 15:01:00
O256,assigned,2025-07-02 15:04:00
O256,picked,2025-07-02 15:09:00
O256,delivered,2025-07-02 15:13:00
O257,created,2025-07-02 10:56:00
O257,assigned,2025-07-02 10:58:00
O257,picked,2025-07-02 11:03:00
O257,delivered,2025-07-02 11:23:00
O258,created,2025-07-02 13:54:00
O258,assigned,2025-07-02 13:55:00
O258,picked,2025-07-02 14:02:00
O258,delivered,2025-07-02 14:28:00
O259,created,2025-07-02 17:13:00
O259,assigned,2025-07-02 17:14:00
O259,picked,2025-07-02 17:20:00
O259,delivered,2025-07-02 17:34:00
O260,created,2025-07-02 19:15:00
O260,assigned,2025-07-02 19:18:00
O260,picked,2025-07-02 19:24:00
O260,delivered,2025-07-02 19:51:00
O261,created,2025-07-02 11:09:00
O261,assigned,2025-07-02 11:11:00
O261,picked,2025-07-02 11:19:00
O261,delivered,2025-07-02 11:33:00
O262,created,2025-07-02 11:00:00
O262,assigned,2025-07-02 11:04:00
O262,picked,2025-07-02 11:13:00
O262,delivered,2025-07-02 11:05:00
O263,created,2025-07-02 17:31:00
O263,assigned,2025-07-02 17:34:00
O263,picked,2025-07-02 17:39:00
O263,delivered,2025-07-02 17:56:00
O264,created,2025-07-02 12:05:00
O264,assigned,2025-07-02 12:09:00
O264,picked,2025-07-02 12:17:00
O264,delivered,2025-07-02 12:10:00
O265,created,2025-07-02 17:33:00
O265,assigned,2025-07-02 17:35:00
O265,picked,2025-07-02 17:41:00
O265,delivered,2025-07-02 18:09:00
O266,created,2025-07-02 12:07:00
O266,assigned,2025-07-02 12:11:00
O266,picked,2025-07-02 12:17:00
O266,delivered,2025-07-02 12:42:00
O267,created,2025-07-02 12:42:00
O267,assigned,2025-07-02 12:43:00
O267,picked,2025-07-02 12:49:00
O267,delivered,2025-07-02 13:08:00
O268,created,2025-07-02 10:30:00
O268,assigned,2025-07-02 10:32:00
O268,picked,2025-07-02 10:40:00
O268,delivered,2025-07-02 11:00:00
O269,created,2025-07-02 08:05:00
O269,assigned,2025-07-02 08:08:00
O269,picked,2025-07-02 08:13:00
O269,delivered,2025-07-02 08:12:00
O270,created,2025-07-02 10:30:00
O270,assigned,2025-07-02 10:31:00
O270,picked,2025-07-02 10:36:00
O270,delivered,2025-07-02 10:35:00
O271,created,2025-07-02 20:30:00
O271,assigned,2025-07-02 20:32:00
O271,picked,2025-07-02 20:38:00
O271,delivered,2025-07-02 20:58:00
O272,created,2025-07-02 15:57:00
O272,assigned,2025-07-02 16:00:00
O272,picked,2025-07-02 16:08:00
O272,delivered,2025-07-02 16:07:00
O273,created,2025-07-02 20:16:00
O273,assigned,2025-07-02 20:18:00
O273,picked,2025-07-02 20:25:00
O273,delivered,2025-07-02 20:27:00
O274,created,2025-07-02 09:48:00
O274,assigned,2025-07-02 09:51:00
O274,picked,2025-07-02 10:00:00
O274,delivered,2025-07-02 10:20:00
O275,created,2025-07-02 13:16:00
O275,assigned,2025-07-02 13:18:00
O275,picked,2025-07-02 13:25:00
O275,delivered,2025-07-02 13:21:00
O276,created,2025-07-02 11:34:00
O276,assigned,2025-07-02 11:38:00
O276,picked,2025-07-02 11:45:00
O276,delivered,2025-07-02 12:14:00
O277,created,2025-07-02 18:20:00
O277,assigned,2025-07-02 18:24:00
O277,picked,2025-07-02 18:32:00
O277,delivered,2025-07-02 19:00:00
O278,created,2025-07-02 17:37:00
O278,assigned,2025-07-02 17:41:00
O278,picked,2025-07-02 17:48:00
O278,delivered,2025-07-02 17:53:00
O279,created,2025-07-02 21:21:00
O279,assigned,2025-07-02 21:22:00
O279,picked,2025-07-02 21:27:00
O279,delivered,2025-07-02 21:35:00
O280,created,2025-07-02 15:29:00
O280,assigned,2025-07-02 15:32:00
O280,picked,2025-07-02 15:40:00
O280,delivered,2025-07-02 15:34:00
O281,created,2025-07-02 12:48:00
O281,assigned,2025-07-02 12:51:00
O281,picked,2025-07-02 12:56:00
O281,delivered,2025-07-02 13:15:00
O282,created,2025-07-02 19:22:00
O282,assigned,2025-07-02 19:25:00
O282,picked,2025-07-02 19:33:00
O282,delivered,2025-07-02 20:03:00
O283,created,2025-07-02 19:10:00
O283,assigned,2025-07-02 19:12:00
O283,picked,2025-07-02 19:17:00
O283,delivered,2025-07-02 19:15:00
O284,created,2025-07-02 08:07:00
O284,assigned,2025-07-02 08:08:00
O284,picked,2025-07-02 08:17:00
O284,delivered,2025-07-02 08:19:00
O285,created,2025-07-02 08:21:00
O285,assigned,2025-07-02 08:23:00
O285,picked,2025-07-02 08:31:00
O285,delivered,2025-07-02 08:40:00
O286,created,2025-07-02 08:26:00
O286,assigned,2025-07-02 08:29:00
O286,picked,2025-07-02 08:34:00
O286,delivered,2025-07-02 08:44:00
O287,created,2025-07-02 21:19:00
O287,assigned,2025-07-02 21:20:00
O287,picked,2025-07-02 21:26:00
O287,delivered,2025-07-02 21:24:00
O288,created,2025-07-02 16:12:00
O288,assigned,2025-07-02 16:14:00
O288,picked,2025-07-02 16:22:00
O288,delivered,2025-07-02 16:24:00
O289,created,2025-07-02 20:14:00
O289,assigned,2025-07-02 20:16:00
O289,picked,2025-07-02 20:24:00
O289,delivered,2025-07-02 20:19:00
O290,created,2025-07-02 11:40:00
O290,assigned,2025-07-02 11:41:00
O290,picked,2025-07-02 11:46:00
O290,delivered,2025-07-02 11:54:00
O291,created,2025-07-02 10:51:00
O291,assigned,2025-07-02 10:53:00
O291,picked,2025-07-02 10:58:00
O291,delivered,2025-07-02 11:27:00
O292,created,2025-07-02 10:22:00
O292,assigned,2025-07-02 10:24:00
O292,picked,2025-07-02 10:29:00
O292,delivered,2025-07-02 10:41:00
O293,created,2025-07-02 21:28:00
O293,assigned,2025-07-02 21:31:00
O293,picked,2025-07-02 21:38:00
O293,delivered,2025-07-02 21:36:00
O294,created,2025-07-02 15:27:00
O294,assigned,2025-07-02 15:31:00
O294,picked,2025-07-02 15:39:00
O294,delivered,2025-07-02 15:32:00
O295,created,2025-07-02 15:10:00
O295,assigned,2025-07-02 15:13:00
O295,picked,2025-07-02 15:19:00
O295,delivered,2025-07-02 15:31:00
O296,created,2025-07-02 08:30:00
O296,assigned,2025-07-02 08:32:00
O296,picked,2025-07-02 08:37:00
O296,delivered,2025-07-02 08:52:00
O297,created,2025-07-02 13:19:00
O297,assigned,2025-07-02 13:22:00
O297,picked,2025-07-02 13:28:00
O297,delivered,2025-07-02 13:33:00
O298,created,2025-07-02 12:54:00
O298,assigned,2025-07-02 12:55:00
O298,picked,2025-07-02 13:03:00
O298,delivered,2025-07-02 12:59:00
O299,created,2025-07-02 20:39:00
O299,assigned,2025-07-02 20:43:00
O299,picked,2025-07-02 20:50:00
O299,delivered,2025-07-02 21:03:00
O300,created,2025-07-02 21:49:00
O300,assigned,2025-07-02 21:51:00
O300,picked,2025-07-02 21:57:00
O300,delivered,2025-07-02 22:26:00
O301,created,2025-07-02 17:02:00
O301,assigned,2025-07-02 17:03:00
O301,picked,2025-07-02 17:11:00
O301,delivered,2025-07-02 17:21:00
O302,created,2025-07-02 21:44:00
O302,assigned,2025-07-02 21:48:00
O302,picked,2025-07-02 21:57:00
O302,delivered,2025-07-02 21:56:00
O303,created,2025-07-02 13:51:00
O303,assigned,2025-07-02 13:55:00
O303,picked,2025-07-02 14:01:00
O303,delivered,2025-07-02 14:02:00
O304,created,2025-07-02 18:52:00
O304,assigned,2025-07-02 18:56:00
O304,picked,2025-07-02 19:05:00
O304,delivered,2025-07-02 19:24:00
O305,created,2025-07-02 10:23:00
O305,assigned,2025-07-02 10:27:00
O305,picked,2025-07-02 10:33:00
O305,delivered,2025-07-02 10:38:00
O306,created,2025-07-02 20:58:00
O306,assigned,2025-07-02 20:59:00
O306,picked,2025-07-02 21:05:00
O306,delivered,2025-07-02 21:19:00
O307,created,2025-07-02 14:02:00
O307,assigned,2025-07-02 14:03:00
O307,picked,2025-07-02 14:12:00
O307,delivered,2025-07-02 14:32:00
O308,created,2025-07-02 17:38:00
O308,assigned,2025-07-02 17:41:00
O308,picked,2025-07-02 17:48:00
O308,delivered,2025-07-02 17:53:00
O309,created,2025-07-02 20:39:00
O309,assigned,2025-07-02 20:40:00
O309,picked,2025-07-02 20:48:00
O309,delivered,2025-07-02 21:03:00
O310,created,2025-07-02 16:14:00
O310,assigned,2025-07-02 16:16:00
O310,picked,2025-07-02 16:24:00
O310,delivered,2025-07-02 16:22:00
O311,created,2025-07-02 09:42:00
O311,assigned,2025-07-02 09:43:00
O311,picked,2025-07-02 09:51:00
O311,delivered,2025-07-02 09:47:00
O312,created,2025-07-02 13:54:00
O312,assigned,2025-07-02 13:55:00
O312,picked,2025-07-02 14:02:00
O312,delivered,2025-07-02 14:10:00
O313,created,2025-07-02 16:00:00
O313,assigned,2025-07-02 16:02:00
O313,picked,2025-07-02 16:09:00
O313,delivered,2025-07-02 16:31:00
O314,created,2025-07-02 12:12:00
O314,assigned,2025-07-02 12:14:00
O314,picked,2025-07-02 12:23:00
O314,delivered,2025-07-02 12:42:00
O315,created,2025-07-02 11:13:00
O315,assigned,2025-07-02 11:15:00
O315,picked,2025-07-02 11:24:00
O315,delivered,2025-07-02 11:26:00
O316,created,2025-07-02 17:49:00
O316,assigned,2025-07-02 17:50:00
O316,picked,2025-07-02 17:55:00
O316,delivered,2025-07-02 18:19:00
O317,created,2025-07-02 16:29:00
O317,assigned,2025-07-02 16:33:00
O317,picked,2025-07-02 16:38:00
O317,delivered,2025-07-02 16:55:00
O318,created,2025-07-02 16:00:00
O318,assigned,2025-07-02 16:01:00
O318,picked,2025-07-02 16:07:00
O318,delivered,2025-07-02 16:20:00
O319,created,2025-07-02 08:48:00
O319,assigned,2025-07-02 08:52:00
O319,picked,2025-07-02 08:58:00
O319,delivered,2025-07-02 08:53:00
O320,created,2025-07-02 21:41:00
O320,assigned,2025-07-02 21:43:00
O320,picked,2025-07-02 21:52:00
O320,delivered,2025-07-02 21:58:00
O321,created,2025-07-02 16:21:00
O321,assigned,2025-07-02 16:23:00
O321,picked,2025-07-02 16:28:00
O321,delivered,2025-07-02 16:26:00
O322,created,2025-07-02 20:57:00
O322,assigned,2025-07-02 21:01:00
O322,picked,2025-07-02 21:06:00
O322,delivered,2025-07-02 21:11:00
O323,created,2025-07-02 14:03:00
O323,assigned,2025-07-02 14:06:00
O323,picked,2025-07-02 14:11:00
O323,delivered,2025-07-02 14:10:00
O324,created,2025-07-02 08:44:00
O324,assigned,2025-07-02 08:45:00
O324,picked,2025-07-02 08:52:00
O324,delivered,2025-07-02 08:53:00
O325,created,2025-07-02 12:25:00
O325,assigned,2025-07-02 12:28:00
O325,picked,2025-07-02 12:34:00
O325,delivered,2025-07-02 12:30:00
O326,created,2025-07-02 19:00:00
O326,assigned,2025-07-02 19:04:00
O326,picked,2025-07-02 19:13:00
O326,delivered,2025-07-02 19:21:00
O327,created,2025-07-02 09:41:00
O327,assigned,2025-07-02 09:44:00
O327,picked,2025-07-02 09:50:00
O327,delivered,2025-07-02 10:10:00
O328,created,2025-07-02 20:18:00
O328,assigned,2025-07-02 20:20:00
O328,picked,2025-07-02 20:26:00
O328,delivered,2025-07-02 20:41:00
O329,created,2025-07-02 21:15:00
O329,assigned,2025-07-02 21:17:00
O329,picked,2025-07-02 21:26:00
O329,delivered,2025-07-02 21:29:00
O330,created,2025-07-02 10:16:00
O330,assigned,2025-07-02 10:18:00
O330,picked,2025-07-02 10:23:00
O330,delivered,2025-07-02 10:39:00
O331,created,2025-07-02 11:58:00
O331,assigned,2025-07-02 12:00:00
O331,picked,2025-07-02 12:05:00
O331,delivered,2025-07-02 12:24:00
O332,created,2025-07-02 12:18:00
O332,assigned,2025-07-02 12:19:00
O332,picked,2025-07-02 12:24:00
O332,delivered,2025-07-02 12:26:00
O333,created,2025-07-02 17:27:00
O333,assigned,2025-07-02 17:30:00
O333,picked,2025-07-02 17:39:00
O333,delivered,2025-07-02 17:47:00
O334,created,2025-07-02 15:22:00
O334,assigned,2025-07-02 15:25:00
O334,picked,2025-07-02 15:32:00
O334,delivered,2025-07-02 15:27:00
O335,created,2025-07-02 08:35:00
O335,assigned,2025-07-02 08:37:00
O335,picked,2025-07-02 08:43:00
O335,delivered,2025-07-02 08:41:00
O336,created,2025-07-02 10:22:00
O336,assigned,2025-07-02 10:25:00
O336,picked,2025-07-02 10:34:00
O336,delivered,2025-07-02 10:45:00
O337,created,2025-07-02 20:46:00
O337,assigned,2025-07-02 20:49:00
O337,picked,2025-07-02 20:54:00
O337,delivered,2025-07-02 20:53:00
O338,created,2025-07-02 08:56:00
O338,assigned,2025-07-02 08:58:00
O338,picked,2025-07-02 09:03:00
O338,delivered,2025-07-02 09:01:00
O339,created,2025-07-02 12:05:00
O339,assigned,2025-07-02 12:08:00
O339,picked,2025-07-02 12:13:00
O339,delivered,2025-07-02 12:24:00
